-1,RootNode,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000
1,TV,0.000000,0.000000,0.000000,89.980209,180.000000,180.000000
2,Selector,38.621010,71.186584,-21.742367,89.980209,180.000000,180.000000
3,Switch,38.620998,65.146820,-21.689045,90.000000,173.036530,165.963745

-0.485655,0.232141,-0.596539,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.485655,0.212585,-0.596539,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.485655,0.232141,-0.596539,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.276623,-0.214051,-1.219571,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-0.486646,-0.214051,-1.256997,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-0.444603,-0.214051,-1.219571,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-0.487648,-0.232141,-0.596546,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-0.487648,-0.215051,-1.256889,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-0.487648,-0.232141,-1.256889,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.505896,0.232141,-1.275137,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.505896,-0.232141,-0.578298,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.505896,0.232141,-0.578298,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-0.487655,0.233141,-1.257896,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.504896,0.233141,-1.275137,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.487655,0.233141,-1.257896,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-0.486648,-0.232141,-1.257889,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.486648,-0.215051,-1.257889,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.486648,-0.232141,-1.257889,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-0.504896,0.232141,-1.276137,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.504896,-0.232141,-1.276137,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.504896,0.232141,-1.276137,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.488648,-0.233141,-1.258889,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-0.504896,-0.233141,-1.275137,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-0.488648,-0.233141,-1.258889,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-0.487655,0.233141,-0.595539,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-0.504896,0.233141,-1.275137,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-0.487655,0.233141,-1.257896,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.486655,0.232141,-0.597539,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.486655,0.212585,-1.255896,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.486655,0.232141,-1.255896,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.486648,-0.232141,-0.595546,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-0.486648,-0.215051,-0.595546,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-0.486648,-0.232141,-0.595546,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-0.444603,-0.214051,-0.642768,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-0.486646,-0.214051,-1.256997,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-0.486654,-0.214051,-0.596637,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.487648,-0.232141,-1.256889,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.487648,-0.215051,-0.596546,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.487648,-0.232141,-0.596546,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-0.488648,-0.233141,-0.594546,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.504896,-0.233141,-0.578298,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.488648,-0.233141,-0.594546,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.276623,-0.214051,-0.642768,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
